ID_Customer,Cluster
1199608,3
1199680,5
1199732,0
1199734,0
1199836,0
1199952,0
1200088,0
1200129,0
1200276,0
1200331,0
1200351,0
1200375,3
1200533,0
1200570,0
1200648,4
1200712,0
1200779,0
1200798,2
1200811,0
1200816,4
1200837,0
1201049,4
1201144,0
1201239,5
1201272,1
1201281,4
1201285,0
1201296,1
1201325,2
1201388,0
1201407,0
1201424,0
1201496,2
1201498,2
1201516,5
1201543,0
1201567,0
1201699,0
1201728,0
1201764,0
1201821,0
1201841,0
1201866,0
1201937,0
1201966,0
1202055,5
1202134,0
1202173,0
1202255,0
1202272,0
1202297,4
1202320,3
1202338,0
1202423,0
1202516,0
1202965,1
1202988,0
1203306,0
1204410,3
1204481,1
1204516,0
1205597,0
1205769,0
1205771,1
1205839,0
1206047,4
1206104,0
1206192,0
1206273,4
1206282,4
1206408,0
1206472,3
1206479,0
1206528,3
1206544,1
1206555,3
1206583,3
1207643,0
1207660,1
1207757,0
1207761,0
1207773,0
1207916,0
1207934,0
1207949,0
1207998,2
1208010,5
1208098,0
1208108,0
1208168,0
1208175,0
1208186,0
1208340,0
1208418,0
1208509,0
1208552,0
1208602,0
1208605,0
1208610,0
1208665,3
1208849,4
1208916,4
1209012,0
1209049,0
1209067,0
1209085,2
1209152,0
1209190,4
1209215,5
1209308,2
1209357,0
1209492,5
1209587,1
1209646,2
1209650,4
1209825,3
1210003,0
1210041,0
1210069,1
1210143,3
1210319,0
1210338,1
1210446,0
1210496,1
1210509,3
1210555,0
1210569,2
1210787,0
1210872,0
1210891,0
1210955,0
1210999,0
1211044,0
1211078,0
1211084,0
1211131,0
1211139,0
1211153,0
1211212,0
1211219,0
1211387,0
1211459,2
1211468,5
1211540,2
1211568,0
1211687,0
1211797,2
1211848,3
1211855,0
1211915,0
1211986,0
1212049,0
1212109,1
1212114,0
1212138,0
1212155,4
1212251,0
1212316,0
1212453,3
1212505,0
1212575,1
1212638,1
1212751,0
1212759,0
1212781,0
1212831,0
1212903,0
1212977,0
1212996,0
1213028,0
1213093,0
1213146,0
1213175,0
1213289,0
1213346,0
1213767,0
1213776,0
1213879,0
1213928,0
1213966,0
1214007,0
1214061,3
1214143,0
1214187,0
1214237,2
1214299,0
1214315,0
1214583,1
1214589,4
1214626,3
1214681,1
1214772,2
1214845,0
1214925,0
1214982,0
1215002,4
1215060,0
1215174,0
1215241,0
1215269,0
1215283,3
1215524,3
1215562,0
1215664,0
1215699,0
1215777,0
1215866,0
1215891,0
1216085,4
1216106,2
1216129,0
1216162,0
1216214,0
1216254,0
1216547,0
1216584,0
1216700,0
1216749,0
1216783,0
1216803,0
1216884,0
1216909,5
1217015,2
1217159,0
1217284,0
1217376,0
1217432,0
1217543,0
1217918,1
1217925,5
1217927,0
1218030,2
1218042,1
1218050,0
1218075,0
1218107,1
1218136,0
1218179,0
1218215,0
1218236,0
1218264,3
1218274,0
1218293,1
1218303,0
1218359,0
1218396,0
1218399,0
1218431,0
1218489,1
1218509,5
1218530,0
1218624,0
1218684,0
1218687,0
1218739,1
1218740,0
1218757,0
1218776,5
1218777,5
1218786,0
1218870,0
1218918,1
1218942,0
1218953,0
1219112,0
1219113,0
1219146,4
1219204,2
1219326,0
1219334,3
1219382,1
1219388,0
1219396,0
1219411,0
1219512,0
1219518,0
1219582,0
1219768,4
1219769,0
1219799,0
1219929,4
1219931,0
1219991,0
1220013,0
1220064,5
1220076,0
1220162,3
1220177,0
1220231,4
1220257,4
1220312,4
1220374,1
1220391,0
1220403,3
1220411,0
1220504,0
1220521,0
1220594,0
1220723,4
1220753,0
1220853,0
1220996,0
1221038,5
1221061,0
1221159,0
1221239,0
1221257,3
1221279,0
1221316,0
1221406,0
1221441,3
1221468,2
1221615,0
1221628,0
1221805,0
1221852,0
1222004,0
1222086,0
1222185,0
1222290,0
1222376,0
1222427,0
1222455,0
1222481,5
1222516,0
1222533,5
1222534,0
1222568,0
1222618,0
1222738,0
1222752,1
1222763,0
1222803,5
1222825,4
1222962,0
1223010,0
1223047,0
1223066,0
1223140,0
1223214,0
1223343,0
1223428,0
1223434,4
1223463,0
1223501,4
1223504,2
1223508,0
1223621,0
1223663,0
1223669,0
1223735,0
1223736,0
1223802,0
1223900,0
1223910,1
1223912,0
1224387,0
1224498,0
1224585,0
1224624,0
1224693,0
1224800,3
1224813,0
1225197,5
1225377,0
1225392,0
1225404,0
1225616,0
1225700,3
1225839,0
1225971,0
1226025,0
1226057,0
1226137,0
1226149,0
1226387,4
1226458,0
1226751,0
1226765,0
1226786,0
1226818,0
1226983,0
1227091,0
1227093,0
1227167,0
1227218,2
1227251,0
1227339,0
1227391,0
1227430,0
1227449,0
1227507,2
1227564,0
1227616,0
1227629,0
1227649,0
1227663,3
1227701,0
1227812,0
1227829,0
1227899,3
1227935,4
1227975,0
1228029,1
1228137,0
1228145,1
1228275,4
1228285,4
1228354,2
1228380,2
1228388,0
1228477,2
1228622,3
1228629,0
1228689,4
1228766,0
1228798,2
1228851,2
1228982,0
1229141,0
1229258,0
1229355,0
1229527,2
1229617,0
1229646,0
1229701,0
1229711,0
1229743,0
1229759,0
1229788,0
1229809,0
1229895,0
1230087,2
1230147,0
1230189,0
1230381,5
1230488,0
1230585,0
1230597,0
1230717,0
1230885,0
1230886,0
1230950,0
1231039,0
1231111,0
1231198,5
1231233,2
1231343,4
1231344,5
1231354,0
1231374,0
1231478,1
1231512,0
1231571,0
1231619,3
1231713,1
1231727,3
1231903,0
1232004,0
1232023,0
1232078,5
1232082,4
1232103,0
1232104,0
1232184,0
1232221,2
1232236,0
1232241,0
1232328,0
1232355,5
1232383,3
1232401,0
1232455,0
1232486,3
1232561,3
1232621,4
1232628,0
1232634,0
1232645,0
1232652,0
1232685,0
1232688,0
1232704,0
1232710,0
1232897,0
1232959,0
1233019,0
1233173,0
1233193,0
1233308,0
1233316,0
1233330,0
1233416,2
1233424,0
1233466,3
1233654,0
1233818,3
1233931,0
1234031,0
1234076,4
1234135,0
1234146,3
1234204,0
1234468,0
1234481,4
1234513,0
1234521,0
1234536,4
1234590,0
1234731,0
1234794,0
1234963,0
1234995,3
1235015,0
1235043,1
1235091,4
1235123,5
1235128,0
1235213,0
1235286,5
1235318,5
1235487,0
1235531,0
1235653,0
1235750,1
1235759,0
1235762,4
1235769,0
1235818,0
1235911,0
1235917,0
1236017,0
1236181,0
1236224,0
1236287,4
1236398,1
1236411,4
1236623,0
1236771,0
1236835,0
1236856,0
1239077,0
1239119,2
1239142,0
1239144,3
1239355,0
1239368,0
1239412,0
1239455,0
1239519,0
1239603,3
1239755,0
1239832,3
1239884,0
1239999,0
1240012,0
1240036,0
1240043,1
1240081,1
1240092,0
1240231,0
1240234,2
1240248,0
1240252,0
1240298,0
1240428,0
1240469,0
1240501,0
1240510,0
1240536,4
1240593,0
1240632,0
1240638,5
1240993,0
1241047,0
1241113,3
1241122,0
1241147,3
1241154,0
1241193,0
1241333,3
1241349,0
1241357,0
1241436,0
1241566,0
1241582,1
1241643,0
1241650,0
1241827,0
1241846,1
1241879,0
1241889,0
1241891,0
1241934,0
1241937,0
1241978,0
1242040,2
1242122,0
1242126,0
1242383,0
1242427,0
1242492,2
1242537,1
1242746,0
1242815,0
1242900,1
1242948,0
1242959,3
1243172,0
1243183,0
1243347,0
1243452,0
1243512,3
1243586,0
1243655,0
1244088,3
1244093,5
1244159,4
1244161,0
1244270,3
1244273,0
1244442,0
1244578,5
1244584,0
1244606,0
1244756,1
1244834,1
1244860,0
1244909,4
1244915,3
1244917,0
1244944,0
1244962,3
1245001,0
1245006,0
1245073,1
1245112,3
1245145,0
1245161,2
1245192,0
1245374,3
1245417,0
1245435,0
1245457,0
1245834,1
1245906,3
1245990,0
1246135,0
1246144,0
1246186,1
1246251,0
1246351,0
1246352,0
1246396,2
1246504,0
1246506,4
1246536,0
1246641,0
1246750,0
1246830,1
1246985,2
1247088,0
1247115,0
1247253,0
1247327,0
1247388,0
1247463,0
1247469,0
1247501,0
1247531,0
1247584,5
1247669,0
1247676,4
1247730,0
1247811,0
1247817,0
1247843,0
1247900,4
1247995,0
1248061,3
1248065,0
1248083,0
1248181,0
1248342,0
1248482,0
1248486,0
1248497,0
1248509,1
1248536,1
1248576,5
1248659,2
1248695,0
1248788,4
1248797,0
1248799,3
1248963,0
1248974,1
1250173,0
1250233,0
1250254,0
1250482,4
1250491,5
1250498,0
1250568,3
1250744,0
1250778,5
1250840,0
1250849,0
1250910,0
1250962,0
1251029,0
1251206,5
1251238,0
1251299,0
1251342,2
1251373,0
1251402,0
1251438,4
1251442,0
1251452,1
1251473,3
1251505,4
1251508,4
1251606,0
1251783,0
1251784,3
1251805,0
1251807,2
1251879,0
1251919,2
1252144,1
1252191,5
1252192,0
1252208,0
1252243,0
1252283,0
1252425,2
1252459,3
1252466,0
1252559,0
1252661,0
1252745,0
1252775,0
1252819,0
1252824,4
1253030,0
1253035,3
1253058,0
1253153,0
1253272,0
1253284,0
1253408,0
1253550,1
1253567,0
1253637,0
1253668,5
1253673,3
1253726,0
1253775,0
1253809,0
1253827,0
1253846,2
1253866,0
1253940,0
1253956,0
1253990,3
1254119,2
1254163,0
1254184,0
1254256,0
1254261,0
1254270,0
1254274,0
1254290,0
1254292,0
1254377,0
1254397,1
1254441,0
1254472,0
1254556,4
1254572,0
1254605,0
1254662,0
1254717,5
1254829,0
1254869,0
1254876,1
1254911,3
1254950,0
1255050,3
1255058,0
1255270,2
1255335,2
1255404,0
1255446,0
1255507,0
1255635,0
1255648,0
1255815,0
1255829,0
1255832,0
1255836,0
1255995,0
1256007,0
1256088,0
1256150,0
1256167,0
1256229,1
1256231,3
1256236,0
1256412,3
1256450,0
1256483,0
1256678,3
1256890,0
1256932,0
1257096,4
1257137,3
1257196,0
1257232,0
1257277,0
1257455,0
1257536,0
1257566,0
1257620,3
1257661,0
1257663,3
1257798,1
1257837,0
1257857,0
1257947,0
1257961,1
1258040,0
1258045,0
1258061,0
1258073,4
1258177,4
1258199,0
1258219,4
1258265,0
1258285,0
1258444,3
1258445,0
1258450,1
1258576,0
1258693,0
1258739,4
1258851,0
1258879,0
1258886,0
1259044,0
1259067,0
1259082,0
1259085,3
1259196,0
1259204,1
1259216,0
1259263,0
1259418,0
1259445,0
1259459,0
1259488,0
1259650,0
1259667,2
1259811,0
1259851,0
1260029,5
1260063,0
1260090,0
1260176,0
1260208,3
1260228,1
1260233,0
1260268,0
1260477,0
1260603,0
1260648,0
1260728,0
1260761,2
1260796,0
1260854,3
1260855,0
1260980,0
1261255,0
1261422,0
1261544,1
1261565,4
1261570,0
1261781,0
1261803,0
1261925,4
1261984,3
1261986,0
1262189,5
1262311,4
1262354,0
1262564,0
1262575,0
1262632,0
1262643,0
1262658,4
1262678,0
1262722,0
1262756,0
1262783,0
1262804,0
1262930,0
1262974,0
1263130,3
1263254,0
1263305,0
1263343,3
1263567,1
1263622,0
1263717,0
1263850,0
1263862,0
1263888,0
1263998,3
1264001,0
1264059,3
1264106,0
1264149,4
1264157,0
1264181,0
1264252,0
1264428,4
1264450,2
1264527,0
1264607,0
1264700,0
1264744,0
1264747,0
1264760,0
1264786,0
1264905,0
1264929,0
1264936,0
1264954,0
1264964,0
1264967,0
1265005,0
1265006,0
1265009,0
1265058,0
1265110,1
1265127,0
1265221,0
1265281,0
1265331,0
1265368,0
1265448,1
1265471,0
1265527,0
1265546,0
1265575,0
1265645,1
1265672,0
1265682,0
1265691,0
1265786,0
1265807,0
1265819,4
1265904,0
1265910,3
1265949,0
1266086,0
1266139,0
1266307,4
1266313,0
1266317,1
1266322,5
1266328,0
1266368,3
1266374,0
1266444,0
1266529,3
1266582,0
1266662,0
1266794,0
1266809,0
1266947,0
1266980,0
1267038,5
1267069,0
1267093,3
1267102,0
1267121,0
1267123,0
1267156,0
1267178,0
1267226,1
1267362,0
1267456,0
1267478,4
1267523,0
1267547,0
1267598,0
1267643,0
1267771,0
1267850,3
1267876,1
1267900,0
1267903,0
1267940,0
1267967,0
1267983,0
1268024,4
1268036,0
1268188,0
1268228,0
1268308,0
1268322,0
1268467,0
1268500,0
1268512,0
1268564,0
1268605,1
1268638,0
1268656,0
1268678,1
1268721,0
1268743,4
1268768,4
1268786,4
1268850,3
1268928,3
1268931,4
1268950,4
1269175,0
1269238,0
1269247,0
1269254,4
1269295,4
1269305,0
1269367,3
1269401,5
1269437,0
1269443,0
1269444,0
1269468,0
1269472,0
1269542,0
1269560,0
1269722,0
1269842,0
1269847,4
1269909,0
1269950,0
1270374,5
1270489,0
1270490,0
1270583,0
1270588,4
1270612,3
1270615,1
1270635,4
1270748,2
1270838,0
1270839,0
1270893,0
1271133,2
1271245,0
1271818,0
1272227,0
1272244,0
1272250,2
1272251,4
1272294,0
1272368,0
1272577,4
1272701,2
1272815,5
1272878,0
1272996,3
1273043,0
1273057,0
1273129,0
1273186,5
1273191,5
1273225,0
1273279,0
1273492,0
1273553,0
1273703,0
1273757,2
1273783,0
1273786,0
1273822,0
1273880,0
1274024,1
1274045,2
1274090,0
1274303,0
1274342,0
1274360,0
1274392,0
1274399,0
1274437,1
1274646,0
1274768,0
1274840,0
1274844,0
1274849,0
1275001,0
1275007,0
1275082,0
1275131,0
1275223,0
1275405,0
1275427,0
1275498,0
1275611,2
1275655,0
1275681,0
1275741,0
1275744,4
1275807,0
1275852,3
1275902,0
1275913,0
1275932,0
1276022,0
1276112,0
1276266,0
1276539,0
1276543,0
1276579,0
1276587,0
1276597,0
1276721,4
1276724,1
1276769,0
1276779,0
1276782,0
1276784,0
1276869,0
1276939,0
1277023,0
1277033,1
1277258,0
1277273,0
1277474,1
1277556,0
1277691,1
1277847,0
1278019,0
1278083,5
1278183,3
1278241,0
1278246,0
1278271,0
1278308,0
1278357,4
1278405,0
1278427,5
1278434,5
1278456,0
1278472,4
1278545,0
1278640,0
1278662,0
1278667,0
1278682,0
1278721,0
1278724,0
1278770,0
1278899,0
1278930,0
1279027,0
1279073,0
1279091,1
1279155,0
1279171,0
1279204,0
1279264,0
1279268,0
1279295,0
1279303,0
1279393,0
1279574,0
1279662,0
1279721,0
1279744,1
1279822,3
1279836,2
1279848,0
1279881,0
1279976,0
1280034,0
1280102,0
1280150,5
1280159,0
1280183,3
1280234,0
1280237,1
1280342,0
1280367,0
1280372,0
1280408,0
1280565,0
1280634,0
1280651,1
1280700,0
1280818,0
1280933,1
1281097,4
1281252,0
1281271,0
1281274,0
1281310,4
1281341,3
1281404,0
1281406,2
1281410,0
1281446,0
1281632,0
1281696,0
1281747,0
1281764,2
1281830,0
1281846,0
1281849,1
1281889,0
1282121,0
1282202,0
1282204,4
1282206,0
1282343,0
1282348,0
1282451,2
1282495,0
1282589,4
1282605,0
1282744,5
1282771,5
1282841,0
1283017,0
1283139,0
1283196,3
1283225,4
1284338,5
1284359,1
1284373,0
1284470,0
1284502,1
1284530,0
1284538,1
1284587,1
1284678,4
1284696,2
1284764,3
1284819,0
1284887,0
1284956,2
1284992,0
1285089,0
1285133,1
1285233,0
1285360,0
1285540,1
1285738,0
1285739,0
1285880,0
1285949,0
1285987,3
1285990,0
1286014,0
1286035,0
1286037,0
1286052,0
1286078,0
1286120,0
1286245,0
1286304,0
1286474,1
1286509,0
1286560,0
1286589,0
1286703,3
1286705,3
1286706,1
1286744,0
1286751,0
1286791,0
1286885,0
1286900,3
1286974,0
1287022,0
1287228,0
1287230,0
1287283,0
1287442,0
1287464,0
1287534,0
1287564,0
1287579,0
1287582,1
1287701,4
1287748,2
1287770,0
1287784,0
1287807,0
1287965,0
1287974,0
1287997,0
1288019,0
1288081,0
1288098,0
1288156,0
1288200,0
1288309,0
1288315,0
1288458,4
1288552,1
1288638,0
1288766,0
1288777,0
1288802,0
1288870,1
1288909,4
1289094,0
1289114,2
1289118,0
1289166,1
1289240,0
1289364,0
1289418,0
1289475,0
1289586,3
1289632,1
1289643,0
1289686,0
1289843,3
1289880,0
1289909,0
1289943,0
1289944,5
1289992,0
1290029,2
1290032,4
1290057,0
1290193,2
1290217,2
1290313,0
1290332,0
1290334,0
1290443,0
1290932,1
1291042,3
1291195,2
1291382,0
1291398,0
1291409,0
1291532,0
1291592,0
1291645,0
1291662,0
1291695,0
1291710,0
1291744,0
1291762,5
1291775,0
1291811,3
1291881,0
1291886,0
1291888,0
1292000,0
1292003,0
1292055,0
1292075,0
1292085,0
1292121,0
1292156,0
1292276,1
1292526,5
1292529,2
1292548,1
1292553,0
1292581,3
1292632,0
1292768,0
1292771,0
1292781,1
1292828,0
1292898,1
1292937,0
1292940,5
1292955,0
1292970,0
1292976,0
1293045,0
1293071,3
1293141,0
1293179,4
1293339,1
1293574,0
1293620,2
1293728,0
1293729,0
1293844,0
1293869,0
1293871,0
1293873,0
1293967,0
1294001,2
1294072,0
1294083,4
1294335,0
1294367,0
1294393,1
1294442,0
1294487,0
1294605,0
1294643,0
1294717,2
1294736,1
1294814,3
1294824,0
1295031,2
1295051,0
1295054,0
1295094,0
1295330,0
1295366,0
1295496,0
1295567,0
1295663,0
1295680,0
1295774,0
1295793,0
1295800,0
1295810,5
1295857,0
1295956,5
1295980,5
1296012,3
1296020,0
1296270,0
1296304,0
1296565,4
1296853,0
1296918,5
1296940,3
1296949,0
1297035,2
1297117,0
1297179,0
1297258,4
1297285,0
1297352,0
1297614,0
1297770,0
1297778,0
1297781,0
1297809,0
1297870,1
1297995,0
1298027,1
1298062,0
1298063,0
1298101,0
1298187,4
1298191,0
1298194,2
1298207,0
1298288,5
1298379,1
1298415,3
1298508,0
1298607,5
1298621,0
1298628,4
1298637,3
1298686,0
1298799,5
1298874,0
1298906,0
1298996,0
1299068,0
1299110,0
1299115,0
1299205,1
1299262,0
1299369,4
1299532,0
1299547,0
1299588,1
1299698,0
1299704,1
1299716,5
1299750,0
1299753,0
1299789,0
1299834,0
1299946,1
1300044,0
1300078,0
1300080,4
1300108,0
1300187,1
1300322,4
1300371,4
1300396,0
1300616,0
1300653,2
1300659,5
1300672,0
1300697,4
1300782,4
1300839,0
1300898,5
1300937,0
1300958,4
1301025,0
1301028,0
1301049,3
1301108,0
1301127,0
1301141,3
1301153,1
1301161,0
1301199,0
1301234,2
1301270,0
1301289,0
1301347,0
1301407,0
1301496,0
1301497,2
1301737,0
1301789,3
1301795,0
1302095,0
1302114,0
1302151,0
1302215,0
1302257,0
1302346,0
1302353,0
1302361,0
1302390,4
1302423,1
1302424,0
1302512,0
1302515,3
1302551,4
1302613,0
1302661,0
1302671,0
1302685,0
1302694,0
1302735,3
1302816,0
1302823,4
1302969,0
1303266,0
1303303,0
1303441,4
1303563,0
1303823,1
1303890,0
1303923,0
1303939,0
1304011,0
1304065,0
1304077,0
1304080,0
1304096,3
1304272,0
1304353,0
1304409,0
1304498,0
1304565,0
1304621,0
1304640,1
1304664,0
1304678,0
1304828,3
1304859,0
1305040,1
1305083,0
1305118,5
1305125,3
1305230,0
1305232,1
1305471,0
1305557,0
1305663,0
1305805,5
1305811,0
1305871,3
1305941,0
1305962,0
1306052,0
1306082,0
1306099,0
1306152,1
1306197,0
1306266,4
1306306,0
1306392,0
1306493,0
1306547,2
1306691,0
1306772,0
1306874,0
1306876,5
1306895,4
1306953,5
1306960,2
1306964,0
1307002,4
1307004,0
1307038,0
1307120,0
1307192,0
1307322,0
1307482,0
1307499,2
1307525,0
1307572,0
1307602,0
1307606,0
1307703,3
1307708,5
1307724,0
1307736,5
1307917,0
1308274,0
1308445,0
1308456,0
1308528,3
1308618,3
1308619,0
1308674,0
1308851,0
1308861,0
1308873,0
1308930,0
1308933,3
1309097,5
1309168,1
1309185,0
1309244,3
1309376,0
1309380,0
1309419,0
1309429,0
1309436,0
1309437,5
1309467,0
1309469,0
1309541,0
1309585,0
1309649,0
1309672,0
1309725,0
1309754,0
1309779,0
1309829,1
1310015,5
1310073,0
1310095,4
1310190,0
1310196,0
1310247,0
1310264,0
1310287,0
1310343,2
1310468,2
1310656,0
1310726,0
1310819,0
1310884,0
1310996,0
1311002,2
1311030,0
1311099,0
1311140,0
1311216,0
1311260,0
1311379,0
1311381,0
1311391,2
1311493,0
1311521,4
1311592,0
1311627,0
1311633,0
1311667,0
1311706,5
1311915,0
1311923,0
1312005,0
1312010,2
1312016,1
1312167,0
1312183,2
1312208,0
1312276,1
1312472,1
1312503,0
1312516,0
1312680,0
1312699,0
1312702,0
1312944,0
1313113,0
1313224,0
1313412,0
1313465,1
1313497,4
1313498,0
1313564,0
1313602,4
1313643,0
1313651,5
1313666,0
1313760,0
1313821,5
1313857,2
1313896,0
1313985,3
1314127,0
1314199,0
1314223,0
1314231,4
1314234,5
1314260,0
1314376,4
1314482,0
1314527,2
1314898,0
1314900,1
1314931,5
1315013,0
1315081,0
1315083,0
1315146,0
1315207,0
1315234,5
1315375,0
1315379,2
1315446,5
1315465,0
1315482,4
1315514,2
1315614,3
1315648,0
1315704,1
1315790,0
1315970,0
1316017,0
1316088,0
1316111,0
1316200,4
1316221,0
1316258,0
1316316,0
1316339,0
1316458,0
1316645,0
1316660,0
1316670,4
1316901,2
1316925,0
1317008,3
1317096,4
1317114,5
1317194,0
1317200,4
1317426,3
1317447,5
1317464,0
1317555,0
1317615,0
1317674,1
1317752,0
1317827,0
1317874,3
1318071,0
1318081,0
1318139,0
1318176,0
1318264,5
1318265,0
1318275,0
1318295,4
1318312,0
1318342,3
1318353,3
1318366,0
1318374,0
1318375,0
1318385,0
1318390,0
1318426,0
1318509,0
1318578,1
1318658,0
1318700,0
1318701,0
1318728,0
1318752,0
1318838,0
1318893,0
1318901,1
1318953,0
1319062,0
1319072,0
1319111,2
1319171,0
1319184,0
1319218,0
1319235,0
1319338,0
1319392,2
1319603,0
1319619,0
1319687,0
1319875,4
1319893,5
1319934,4
1319964,0
1319971,4
1320018,4
1320073,0
1320078,0
1320097,0
1320172,4
1320199,0
1320244,4
1320267,2
1320283,4
1320316,0
1320414,0
1320432,0
1320450,1
1320452,3
1320456,1
1320494,0
1320611,3
1320697,0
1320718,1
1320937,0
1320949,0
1321049,1
1321060,2
1321063,0
1321167,0
1321181,4
1321272,0
1321339,3
1321406,0
1321522,0
1321585,4
1321624,0
1321628,0
1321641,0
1321964,0
1321976,0
1321992,0
1321999,0
1322000,3
1322050,0
1322082,4
1322085,0
1322142,3
1322144,1
1322174,5
1322238,0
1322293,0
1322320,4
1322391,1
1322586,0
1322712,0
1322811,1
1322878,0
1322952,0
1323031,1
1323112,0
1323152,0
1323153,0
1323172,0
1323263,0
1323274,0
1323480,0
1323597,0
1323639,0
1323641,0
1323661,0
1323714,0
1323742,0
1323744,0
1323767,0
1323811,2
1323826,0
1323878,0
1324197,0
1324273,0
1324555,0
1324614,3
1324675,5
1324764,0
1324780,1
1324781,4
1324788,0
1324851,0
1324878,3
1324991,0
1325079,0
1325086,0
1325105,3
1325144,0
1325151,0
1325193,0
1325294,0
1325328,0
1325374,0
1325433,4
1325505,0
1325648,4
1325709,0
1325795,0
1325822,0
1326000,3
1326009,1
1326330,0
1326394,0
1326419,4
1326441,0
1326462,3
1326484,0
1326509,3
1326531,0
1326580,0
1326591,0
1326668,0
1326712,5
1326791,0
1326895,0
1326950,0
1327099,0
1327174,0
1327272,0
1327301,0
1327305,0
1327361,2
1327364,0
1327377,5
1327393,3
1327435,0
1327466,0
1327693,5
1327736,0
1327759,0
1327791,0
1327831,0
1327849,0
1327915,0
1327987,1
1328003,0
1328162,1
1328205,4
1328212,4
1328282,0
1328392,2
1328519,0
1328651,0
1328860,4
1328988,0
1329055,0
1329114,4
1329119,1
1329129,2
1329131,0
1329215,0
1329226,5
1329229,3
1329284,0
1329294,2
1329315,3
1329337,0
1329493,0
1329500,1
1329704,0
1329717,3
1329932,5
1329943,0
1330054,0
1330289,0
1330373,0
1330414,4
1330483,0
1330494,0
1330590,0
1330689,1
1330769,5
1330809,4
1330828,1
1330887,0
1330892,0
1330896,0
1330958,5
1330959,0
1330972,0
1330996,4
1330998,1
1331146,4
1331189,1
1331208,0
1331262,4
1331310,1
1331311,0
1331320,4
1331444,3
1331479,3
1331497,2
1331558,0
1331575,4
1331623,3
1331703,1
1331719,0
1331825,0
1331986,0
1332004,0
1332006,3
1332187,0
1332205,4
1332281,0
1332291,3
1332307,0
1332314,2
1332343,1
1332345,0
1332399,0
1332412,0
1332447,5
1332516,3
1332667,0
1332703,0
1332824,5
1332828,0
1332847,0
1333022,0
1333374,1
1333387,0
1333410,0
1333534,0
1333646,0
1333760,0
1333949,0
1334041,3
1334074,0
1334116,0
1334158,0
1334173,0
1334244,0
1334265,1
1334272,0
1334303,0
1334344,0
1334354,0
1334409,4
1334433,0
1334436,2
1334482,0
1334484,0
1334489,0
1334500,0
1334552,0
1334587,0
1334656,1
1334709,3
1334711,0
1334734,4
1334735,0
1334737,4
1334767,0
1334820,1
1334832,1
1334942,3
1335029,0
1335054,0
1335141,0
1335200,0
1335262,0
1335305,0
1335377,0
1335379,0
1335388,0
1335391,4
1335447,0
1335487,0
1335528,4
1335529,0
1335558,0
1335606,0
1335630,0
1335633,0
1335843,0
1336005,0
1336023,1
1336051,0
1336129,0
1336147,0
1336168,0
1336290,0
1336352,1
1336371,0
1336407,0
1336663,0
1336691,4
1336709,0
1336812,0
1336827,3
1336859,4
1336869,0
1336973,0
1337057,5
1337095,0
1337124,1
1337262,0
1337266,1
1337321,0
1337332,0
1337336,0
1337339,0
1337424,0
1337491,0
1337549,0
1337566,0
1337584,1
1337597,4
1337649,4
1337685,0
1337720,0
1337738,4
1337814,1
1337827,0
1337910,0
1337949,0
1338077,0
1338098,3
1338136,3
1338158,5
1338159,0
1338162,0
1338180,0
1338230,0
1338329,0
1338428,0
1338464,5
1338499,4
1338568,0
1338710,0
1338851,0
1338855,0
1338882,0
1338927,0
1339142,0
1339381,0
1339570,0
1339590,0
1339593,0
1339633,1
1339692,3
1339869,4
1340069,5
1340154,0
1340314,0
1340357,0
1340599,0
1340617,1
1340627,3
1340633,5
1340708,0
1340711,3
1340727,1
1340757,3
1340766,4
1340795,1
1340968,2
1341005,0
1341043,1
1341045,0
1341141,1
1341144,2
1341259,0
1341383,1
1341442,1
1341450,0
1341451,4
1341497,0
1341531,5
1341579,2
1341719,1
1341737,4
1341796,0
1341828,0
1341889,0
1342013,0
1342149,4
1342183,0
1342251,0
1342274,0
1342342,0
1342374,0
1342457,0
1342539,0
1342585,0
1342587,0
1342641,1
1342693,3
1342732,0
1342789,0
1342889,3
1342978,0
1342981,0
1343038,0
1343105,0
1343147,0
1343301,2
1343507,0
1343563,0
1343605,1
1343633,0
1343638,0
1343639,1
1343647,3
1343791,0
1343804,0
1343991,0
1344189,0
1344235,3
1344364,0
1344407,0
1344444,5
1344467,0
1344483,0
1344554,3
1344642,0
1344699,3
1344718,0
1344814,4
1344887,0
1344898,1
1344904,4
1345033,0
1345044,1
1345115,0
1345208,5
1345233,1
1345310,0
1345356,0
1345399,0
1345503,0
1345509,0
1345574,0
1345578,4
1345645,0
1345685,0
1345692,0
1345740,0
1345777,5
1345854,0
1345960,0
1346008,0
1346046,0
1346132,2
1346221,5
1346339,1
1346439,1
1346503,3
1346646,0
1346655,5
1346711,1
1346787,3
1346822,1
1346830,4
1346851,0
1346892,0
1346971,0
1346986,4
1346988,0
1346999,0
1347007,0
1347009,0
1347037,0
1347044,5
1347071,0
1347183,4
1347221,3
1347249,0
1347253,0
1347302,0
1347322,0
1347326,0
1347380,0
1347409,0
1347452,0
1347486,0
1347569,0
1347575,0
1347609,3
1347617,0
1347683,0
1347736,0
1347830,4
1347892,0
1347951,0
1347958,0
1347987,0
1348246,0
1348270,0
1348281,3
1348305,0
1348336,0
1348485,3
1348633,0
1348834,0
1348926,0
1349047,0
1349173,3
1349183,0
1349221,0
1349224,0
1349401,4
1349428,4
1349470,0
